y_pred,lower,upper
3140.1877,772.8152807372244,5507.560207544026
3293.5173,926.1448705809744,5660.889797387776
3347.8262,980.4537084715994,5715.198635278401
3389.3447,1021.9722631590994,5756.717189965901
3499.431,1132.0584447997244,5866.803371606526
3730.1462,1362.7737768309744,6097.518703637776
4063.8813,1696.5088842528494,6431.253811059651
4129.4365,1762.0640600340994,6496.808986840901
4674.877,2307.5044897215994,7042.249416528401
10277.823,7910.450778784099,12645.1957055909
11029.394,8662.0210912841,13396.7660180909
11418.276,9050.9039037841,13785.6488305909
10970.296,8602.9234350341,13337.6683618409
11149.692,8782.3199194091,13517.0648462159
11087.429,8720.0562475341,13454.8011743409
10922.879,8555.5064428466,13290.2513696534
10951.091,8583.7183569091,13318.4632837159
11011.662,8644.2896459716,13379.0345727784
11894.476,9527.1031225341,14261.8480493409
11401.934,9034.5611303466,13769.3060571534
10630.643,8263.2701147216,12998.0150415284
10853.635,8486.2623022216,13221.0072290284
4480.755,2113.3824194090994,6848.127346215901
4270.9604,1903.5879858153494,6638.332912622151
4281.889,1914.5166967528494,6649.261623559651
4052.38,1685.0074194090994,6419.752346215901
3793.7634,1426.3909643309744,6161.135891137776
3706.8643,1339.4917944090994,6074.236721215901
3670.217,1302.8445776122244,6037.589504419026
3677.097,1309.7244604247244,6044.469387231526
3334.952,967.5794408934744,5702.324367700276
3232.7793,865.4068334715994,5600.151760278401
3141.611,774.2386205809744,5508.983547387776
3136.2422,768.8697240965994,5503.614650903401
3149.034,781.6614721434744,5516.406398950276
3147.9263,780.5538061278494,5515.298732934651
3154.3423,786.9698217528494,5521.714748559651
3055.9849,688.6123998778494,5423.357326684651
3021.6755,654.3030737059744,5389.048000512776
2947.641,580.2686498778494,5315.013576684651
2937.907,570.5345190184744,5305.279445825276
2893.4314,526.0589330809744,5260.803859887776
2847.9834,480.6109350340994,5215.355861840901
2805.5913,438.2188451903494,5172.963771997151
2670.3157,302.9432104247244,5037.688137231526
2629.9587,262.5862768309744,4997.331203637776
2615.354,247.98154050284938,4982.726467309651
2571.8042,204.43173581534938,4939.176662622151
2545.0159,177.64340573722438,4912.388332544026
